,체력,공격,방어,스피드,특수공격,특수방어,점수,승률,포켓몬_번호,사용한_기술의_위력,결과
22288,27,20,23,23,10,10,40,37.0,342,28,0
22289,69,48,53,30,37,60,89,91.0,529,71,1
22290,61,38,45,31,49,55,60,64.0,868,99,1
22291,86,45,60,33,53,42,65,56.0,175,51,1
22292,52,35,43,31,37,46,94,75.0,25,86,1
22293,66,44,49,33,47,37,77,77.0,68,79,1
22294,62,40,48,31,60,51,86,51.0,902,69,1
22295,85,42,60,26,43,43,55,58.0,30,60,1
22296,94,42,48,36,48,44,70,70.0,424,100,1
22297,86,42,55,32,55,53,57,50.0,262,99,1
22298,100,45,43,34,36,38,54,66.0,750,80,1
22299,21,30,24,18,31,28,20,18.0,440,20,0
22300,83,50,49,37,54,38,82,55.0,253,70,1
22301,40,20,30,20,16,26,1,10.0,177,47,0
22302,94,43,42,36,57,57,61,79.0,807,73,1
22303,68,40,58,25,41,55,82,84.0,789,65,1
22304,79,46,59,31,55,58,74,68.0,674,75,1
22305,22,34,21,18,31,32,45,37.0,628,34,0
22306,39,29,18,18,19,26,49,21.0,875,19,0
22307,94,39,54,25,59,38,52,58.0,671,82,1
22308,67,40,45,33,35,57,73,55.0,753,74,1
22309,53,42,48,28,53,43,97,76.0,171,64,1
22310,32,26,39,14,26,22,12,44.0,904,18,0
22311,22,29,11,24,31,21,11,28.0,940,41,0
22312,57,47,52,35,60,56,75,84.0,265,96,1
22313,20,27,23,21,25,26,16,9.0,319,12,0
22314,84,44,51,28,48,37,55,65.0,611,68,1
22315,47,34,36,21,11,18,39,11.0,760,47,0
22316,22,21,27,24,23,14,20,2.0,328,41,0
22317,62,41,48,28,38,37,92,69.0,307,93,1
22318,85,35,60,25,57,60,79,86.0,182,85,1
22319,41,20,37,21,31,17,0,28.0,807,11,0
22320,42,21,20,23,10,18,20,4.0,541,27,0
22321,35,28,20,18,34,34,23,11.0,178,25,0
22322,90,38,58,40,49,44,58,100.0,631,67,1
22323,23,20,36,21,28,24,24,15.0,912,31,0
22324,29,33,20,17,25,22,40,1.0,610,2,0
22325,23,22,32,19,31,25,11,4.0,325,1,0
22326,94,38,43,28,45,47,93,58.0,609,89,1
22327,56,42,44,27,56,56,84,54.0,969,78,1
22328,33,29,21,13,16,24,2,45.0,684,24,0
22329,99,46,45,33,59,35,94,55.0,916,77,1
22330,63,46,47,29,43,40,75,74.0,410,80,1
22331,94,36,52,39,38,36,60,57.0,941,56,1
22332,24,33,34,13,10,22,17,40.0,234,43,0
22333,25,33,27,10,20,17,28,7.0,371,12,0
22334,46,27,21,15,13,33,4,7.0,548,37,0
22335,39,23,23,10,10,19,7,27.0,907,49,0
22336,96,47,54,36,35,59,71,89.0,201,91,1
22337,49,33,36,10,17,17,35,33.0,92,41,0
22338,69,44,46,26,52,59,88,53.0,421,61,1
22339,56,45,42,26,56,47,95,99.0,396,96,1
22340,22,22,21,17,24,28,5,27.0,212,15,0
22341,36,27,22,11,17,12,16,48.0,484,25,0
22342,25,21,11,21,21,11,18,4.0,700,2,0
22343,35,23,26,19,22,28,41,2.0,232,22,0
22344,61,43,58,31,58,39,90,52.0,521,51,1
22345,51,48,52,35,60,47,92,97.0,188,71,1
22346,31,32,15,23,17,13,9,22.0,922,31,0
22347,54,38,58,36,59,38,84,86.0,50,60,1
22348,43,24,39,20,26,31,29,10.0,1000,4,0
22349,31,34,31,22,29,27,36,47.0,766,2,0
22350,21,28,39,15,21,10,25,26.0,55,43,0
22351,32,30,36,16,17,15,0,25.0,78,10,0
22352,64,40,53,40,52,57,57,83.0,410,63,1
22353,37,23,16,17,11,11,22,12.0,698,32,0
22354,27,26,39,24,31,12,22,42.0,792,21,0
22355,27,33,31,12,30,23,17,16.0,64,37,0
22356,83,46,45,29,58,45,76,84.0,584,61,1
22357,48,26,21,18,11,16,2,6.0,653,27,0
22358,70,47,57,30,36,36,74,94.0,785,76,1
22359,84,47,55,28,50,47,95,52.0,781,91,1
22360,54,46,54,33,39,60,68,51.0,996,85,1
22361,64,49,47,33,59,44,63,82.0,429,100,1
22362,66,42,50,29,41,36,92,84.0,614,81,1
22363,42,24,14,10,28,11,1,49.0,211,38,0
22364,23,33,28,12,13,14,25,35.0,676,14,0
22365,28,22,18,22,14,20,17,15.0,142,7,0
22366,38,34,27,22,14,27,38,49.0,767,27,0
22367,83,41,51,33,39,56,100,65.0,799,81,1
22368,40,24,39,23,32,16,46,14.0,527,13,0
22369,50,38,41,31,55,50,79,73.0,579,57,1
22370,81,46,49,27,45,36,83,61.0,75,70,1
22371,55,36,49,37,58,37,88,95.0,692,98,1
22372,81,48,49,33,49,44,50,92.0,940,77,1
22373,87,50,40,30,60,44,61,92.0,801,68,1
22374,80,35,55,25,57,48,92,86.0,455,84,1
22375,44,30,26,10,24,28,26,23.0,720,24,0
22376,96,40,44,33,50,40,82,97.0,804,69,1
22377,73,38,56,28,57,45,83,97.0,469,52,1
22378,26,25,39,19,13,13,39,21.0,427,30,0
22379,33,26,12,23,29,28,23,48.0,1025,35,0
22380,22,28,15,10,32,20,35,3.0,347,36,0
22381,28,34,16,18,27,13,5,10.0,944,35,0
22382,99,39,59,36,36,59,79,63.0,106,53,1
22383,37,22,19,22,17,23,12,18.0,246,26,0
22384,74,40,46,38,37,55,98,51.0,477,70,1
22385,42,23,26,20,23,18,16,36.0,800,32,0
22386,94,45,42,31,55,42,76,61.0,734,83,1
22387,97,38,51,38,42,60,69,55.0,48,81,1
22388,66,40,54,33,35,49,54,89.0,977,79,1
22389,41,30,24,10,28,21,33,6.0,616,8,0
22390,64,44,53,40,35,50,97,92.0,871,73,1
22391,67,35,54,38,50,42,72,76.0,885,98,1
22392,20,24,13,22,12,30,31,27.0,905,0,0
22393,77,35,46,29,49,51,89,85.0,658,86,1
22394,43,29,11,19,24,16,28,26.0,159,25,0
22395,38,25,38,18,27,23,33,12.0,635,27,0
22396,32,24,15,20,26,26,6,24.0,957,47,0
22397,46,31,36,15,32,15,15,31.0,792,35,0
22398,33,32,21,22,33,15,41,35.0,304,25,0
22399,32,25,32,23,17,16,43,3.0,825,17,0
22400,30,31,36,13,17,22,0,2.0,601,35,0
22401,21,32,31,20,16,33,17,10.0,749,38,0
22402,43,31,25,11,14,30,17,38.0,926,34,0
22403,89,41,44,34,50,46,83,80.0,13,93,1
22404,79,48,44,27,56,41,59,51.0,918,53,1
22405,98,43,47,29,46,51,65,70.0,964,52,1
22406,60,39,43,34,60,39,75,98.0,973,94,1
22407,44,24,23,16,26,34,13,3.0,914,46,0
22408,35,28,32,12,21,16,29,7.0,31,22,0
22409,49,31,39,24,21,18,12,14.0,265,28,0
22410,68,44,57,27,56,49,69,57.0,351,54,1
22411,71,37,40,34,43,56,55,98.0,616,54,1
22412,90,41,60,25,51,36,79,82.0,427,86,1
22413,33,21,39,15,25,28,44,8.0,650,21,0
22414,25,27,35,24,23,30,21,33.0,206,2,0
22415,92,42,53,35,56,52,68,59.0,728,79,1
22416,53,42,52,37,35,49,87,89.0,743,78,1
22417,20,31,29,15,31,19,32,32.0,96,40,0
22418,29,34,25,11,30,11,11,23.0,506,0,0
22419,24,30,21,22,25,11,45,33.0,9,1,0
22420,51,41,47,26,50,39,100,85.0,944,81,1
22421,96,35,58,31,56,40,73,78.0,181,98,1
22422,92,45,40,32,49,36,88,99.0,366,90,1
22423,76,49,57,27,43,59,90,88.0,623,78,1
22424,35,21,33,20,12,33,17,1.0,576,49,0
22425,91,37,57,37,52,45,98,50.0,611,62,1
22426,41,34,33,19,17,15,16,19.0,419,35,0
22427,33,34,15,19,31,13,15,32.0,444,45,0
22428,95,36,40,31,38,57,70,63.0,90,60,1
22429,47,26,13,24,30,29,42,30.0,843,23,0
22430,40,27,16,14,16,32,48,27.0,953,4,0
22431,43,25,32,17,17,34,24,38.0,435,38,0
22432,60,41,43,34,35,39,50,58.0,112,61,1
22433,75,39,44,26,38,37,92,73.0,535,95,1
22434,34,26,20,10,28,29,41,26.0,713,49,0
22435,35,27,12,15,29,24,37,14.0,392,29,0
22436,77,37,46,32,38,45,56,95.0,856,69,1
22437,37,27,39,22,27,25,41,11.0,42,20,0
22438,84,40,56,25,52,42,98,75.0,370,84,1
22439,99,44,60,29,39,54,61,64.0,989,64,1
22440,51,36,56,33,36,55,85,50.0,108,89,1
22441,100,36,60,31,54,40,72,72.0,756,84,1
22442,92,50,43,34,44,41,68,59.0,128,79,1
22443,35,21,29,18,28,23,48,14.0,619,9,0
22444,21,28,23,17,25,13,2,46.0,1016,24,0
22445,70,46,55,30,60,48,89,91.0,642,67,1
22446,81,35,56,35,55,54,54,97.0,656,100,1
22447,98,35,46,39,44,56,76,93.0,744,60,1
22448,97,48,56,25,37,60,82,68.0,250,70,1
22449,100,47,57,31,42,47,93,87.0,112,100,1
22450,26,33,37,11,16,28,2,6.0,98,31,0
22451,57,45,42,31,43,42,58,92.0,474,81,1
22452,86,45,51,25,57,46,73,87.0,903,71,1
22453,49,34,15,24,33,23,39,43.0,657,24,0
22454,21,27,31,16,30,30,6,29.0,787,32,0
22455,24,21,11,15,20,26,48,45.0,402,9,0
22456,51,43,58,38,54,48,93,85.0,1017,55,1
22457,66,41,60,35,36,60,53,76.0,350,55,1
22458,85,39,56,28,42,37,98,63.0,221,65,1
22459,97,40,54,25,58,36,92,58.0,736,60,1
22460,99,50,50,34,49,35,54,95.0,145,64,1
22461,79,41,58,25,36,55,54,88.0,986,51,1
22462,32,28,36,10,12,32,8,19.0,62,4,0
22463,29,33,27,16,28,20,48,24.0,916,3,0
22464,28,33,18,14,13,34,35,32.0,763,21,0
22465,43,30,30,22,30,17,14,38.0,458,15,0
22466,70,40,40,32,44,48,88,89.0,388,52,1
22467,41,23,31,24,21,15,45,7.0,41,23,0
22468,43,29,29,13,24,30,1,4.0,446,12,0
22469,48,20,29,21,15,10,24,25.0,353,39,0
22470,75,48,48,33,57,40,66,70.0,592,54,1
22471,71,43,60,37,35,60,69,78.0,929,88,1
22472,75,37,48,26,59,60,83,94.0,449,83,1
22473,56,40,57,39,54,49,62,92.0,619,85,1
22474,24,25,37,10,28,33,42,11.0,728,46,0
22475,51,37,42,37,41,56,78,83.0,378,79,1
22476,26,32,10,10,19,14,11,27.0,491,21,0
22477,40,33,21,23,15,14,45,12.0,346,43,0
22478,23,23,30,23,14,16,38,7.0,488,39,0
22479,95,50,40,33,37,47,61,85.0,128,64,1
22480,71,36,51,27,44,42,52,86.0,896,99,1
22481,72,36,58,34,47,45,68,90.0,146,82,1
22482,86,39,47,25,46,37,66,99.0,987,93,1
22483,97,45,45,32,42,38,78,100.0,487,89,1
22484,51,38,46,40,42,38,57,78.0,672,97,1
22485,21,30,17,16,12,25,3,14.0,1014,46,0
22486,97,45,59,37,43,44,70,51.0,33,65,1
22487,86,44,40,32,38,56,65,83.0,550,98,1
22488,33,30,38,13,12,25,47,2.0,868,18,0
22489,58,44,50,25,35,55,54,57.0,94,58,1
22490,46,32,23,13,17,24,35,26.0,395,22,0
22491,42,34,36,18,28,18,11,42.0,731,34,0
22492,20,27,39,14,15,27,41,43.0,679,17,0
22493,88,50,48,40,53,53,83,77.0,227,88,1
22494,43,31,33,21,17,31,28,15.0,354,39,0
22495,29,34,31,10,26,29,11,6.0,214,12,0
22496,64,36,54,25,44,39,92,61.0,374,70,1
22497,67,38,40,33,36,47,58,85.0,353,90,1
22498,95,41,60,31,44,50,73,59.0,497,67,1
22499,76,47,60,38,37,51,69,54.0,329,97,1
22500,97,50,44,32,48,42,95,55.0,29,78,1
22501,66,44,53,25,35,59,82,78.0,297,77,1
22502,37,24,34,11,24,16,31,9.0,996,15,0
22503,82,40,48,39,43,56,77,50.0,816,92,1
22504,62,44,59,38,35,45,91,76.0,338,76,1
22505,90,45,52,36,59,46,82,52.0,337,64,1
22506,66,44,59,37,59,57,77,63.0,661,65,1
22507,91,35,52,38,41,37,61,59.0,737,54,1
22508,56,38,57,38,44,53,56,73.0,615,86,1
22509,87,49,45,28,59,48,84,98.0,603,78,1
22510,62,38,53,31,46,52,66,90.0,824,61,1
22511,85,49,49,29,60,54,65,97.0,231,85,1
22512,43,20,27,19,22,29,9,41.0,128,10,0
22513,37,26,31,18,20,11,4,43.0,178,45,0
22514,87,41,44,35,60,58,100,94.0,336,60,1
22515,27,34,19,15,32,21,26,34.0,521,4,0
22516,89,46,53,37,55,36,100,55.0,733,81,1
22517,41,30,16,24,11,16,19,41.0,93,5,0
22518,33,22,18,22,21,11,19,30.0,476,8,0
22519,81,41,40,32,49,40,69,75.0,929,88,1
22520,82,37,42,32,58,59,66,71.0,713,94,1
22521,45,20,22,22,28,29,15,6.0,790,31,0
22522,32,33,10,11,23,11,3,34.0,324,41,0
22523,50,35,45,29,37,57,62,94.0,662,74,1
22524,24,28,23,14,14,18,26,14.0,604,3,0
22525,70,41,47,39,57,48,58,73.0,627,88,1
22526,23,26,29,22,12,20,13,41.0,573,20,0
22527,65,46,54,39,48,51,80,90.0,294,92,1
22528,20,27,20,19,17,21,22,38.0,155,13,0
22529,91,50,60,39,45,55,53,82.0,794,73,1
22530,97,44,43,33,54,57,82,70.0,759,56,1
22531,49,29,36,10,16,27,49,41.0,1001,22,0
22532,97,45,46,30,40,48,62,83.0,908,73,1
22533,95,41,47,39,50,59,97,91.0,666,63,1
22534,21,25,13,21,30,10,13,46.0,437,34,0
22535,95,41,55,25,52,60,95,96.0,191,53,1
22536,64,35,44,30,37,58,97,74.0,55,54,1
22537,34,23,22,16,25,10,33,44.0,621,36,0
22538,35,22,23,24,16,33,9,45.0,671,9,0
22539,24,20,27,23,25,31,19,7.0,256,41,0
22540,23,27,14,12,27,24,9,43.0,944,10,0
22541,30,30,12,15,34,11,21,21.0,240,1,0
22542,32,22,27,12,20,23,13,12.0,230,12,0
22543,99,38,52,33,54,51,74,75.0,537,63,1
22544,27,33,20,10,31,26,17,4.0,254,17,0
22545,57,48,51,28,37,46,100,84.0,838,94,1
22546,35,22,20,13,32,22,35,40.0,287,12,0
22547,68,38,49,25,42,38,72,72.0,964,56,1
22548,23,30,27,12,30,22,29,42.0,400,23,0
22549,73,37,43,36,47,37,67,60.0,499,80,1
22550,31,29,30,10,29,24,48,49.0,616,1,0
22551,47,29,20,23,30,27,15,45.0,353,27,0
22552,45,22,38,23,14,21,34,33.0,295,41,0
22553,65,40,54,30,49,54,61,96.0,593,66,1
22554,71,38,54,25,44,49,55,83.0,907,64,1
22555,30,24,37,12,20,17,32,16.0,480,6,0
22556,56,38,44,33,35,39,71,99.0,446,86,1
22557,87,37,51,35,51,36,100,83.0,199,75,1
22558,83,43,55,32,41,60,91,97.0,977,53,1
22559,23,24,15,20,29,19,9,42.0,910,40,0
22560,85,36,45,27,52,41,90,68.0,358,70,1
22561,24,30,28,14,25,10,31,35.0,919,11,0
22562,35,27,27,16,13,32,44,21.0,809,33,0
22563,59,38,52,36,37,36,68,88.0,1000,93,1
22564,31,29,37,22,29,31,27,4.0,98,12,0
22565,29,28,17,13,17,33,44,24.0,850,12,0
22566,69,49,48,35,44,56,61,64.0,772,80,1
22567,81,42,47,30,53,45,57,96.0,467,53,1
22568,25,21,16,20,32,29,12,25.0,292,44,0
22569,89,37,47,35,59,51,64,77.0,776,100,1
22570,31,30,22,18,18,34,23,24.0,651,14,0
22571,37,26,10,17,28,21,45,49.0,260,21,0
22572,54,47,53,30,36,44,94,89.0,280,55,1
22573,75,46,55,36,55,41,82,96.0,360,74,1
22574,34,32,31,18,20,13,10,41.0,26,21,0
22575,37,31,22,22,13,30,36,39.0,540,22,0
22576,52,38,57,32,53,58,62,71.0,74,53,1
22577,20,22,25,14,28,14,3,16.0,105,0,0
22578,93,45,40,26,52,48,52,94.0,207,71,1
22579,30,23,13,15,24,29,38,46.0,632,22,0
22580,91,35,45,39,52,46,76,76.0,1008,57,1
22581,68,42,43,26,40,42,79,73.0,138,88,1
22582,87,36,56,29,57,51,75,61.0,194,87,1
22583,40,23,16,21,25,32,13,15.0,913,2,0
22584,63,35,50,34,36,36,75,81.0,959,89,1
22585,32,29,34,12,28,19,1,30.0,460,0,0
22586,44,22,26,20,26,21,17,8.0,660,16,0
22587,77,45,55,39,47,55,60,74.0,821,80,1
22588,30,32,38,20,22,11,47,30.0,667,30,0
22589,84,43,48,38,51,43,94,61.0,976,73,1
22590,49,28,36,14,29,14,9,22.0,21,44,0
22591,26,30,14,16,15,17,9,20.0,1009,46,0
22592,63,38,49,28,42,51,70,96.0,101,99,1
22593,98,50,43,37,50,47,71,65.0,460,73,1
22594,72,36,53,29,52,49,96,65.0,16,51,1
22595,77,42,54,40,37,46,59,95.0,367,80,1
22596,24,33,19,19,12,13,1,21.0,814,33,0
22597,56,50,55,33,54,54,66,80.0,431,81,1
22598,32,20,16,14,21,33,33,3.0,211,1,0
22599,100,47,48,27,40,46,50,97.0,500,70,1
22600,33,27,20,10,14,24,23,31.0,439,32,0
22601,34,28,38,21,19,21,44,27.0,282,9,0
22602,74,37,52,34,44,57,56,99.0,142,76,1
22603,25,23,30,14,21,13,33,32.0,232,49,0
22604,21,33,28,15,25,12,6,4.0,116,24,0
22605,71,47,51,33,40,40,70,76.0,796,92,1
22606,73,39,60,25,54,40,89,94.0,373,50,1
22607,66,41,50,36,42,50,86,62.0,423,56,1
22608,53,45,40,40,51,52,91,98.0,719,53,1
22609,29,30,28,18,14,22,18,43.0,629,33,0
22610,22,22,34,10,15,18,49,30.0,955,25,0
22611,48,27,19,19,20,26,43,29.0,539,11,0
22612,61,49,51,34,43,45,69,74.0,804,99,1
22613,37,34,35,14,15,23,42,19.0,325,27,0
22614,37,27,27,17,20,20,37,32.0,776,4,0
22615,41,28,15,11,19,33,32,2.0,768,35,0
22616,44,26,21,15,13,19,23,48.0,849,44,0
22617,37,22,26,13,32,16,28,38.0,182,18,0
22618,61,48,41,26,37,36,75,68.0,242,61,1
22619,98,44,41,37,55,43,88,51.0,304,81,1
22620,93,42,40,34,57,46,88,57.0,580,85,1
22621,53,43,45,28,38,51,94,63.0,427,71,1
22622,26,26,39,21,33,33,3,27.0,140,29,0
22623,32,26,16,20,32,27,1,35.0,136,46,0
22624,93,38,54,26,47,37,73,99.0,1013,75,1
22625,77,39,43,35,43,54,76,92.0,263,56,1
22626,92,41,46,34,39,58,55,96.0,230,75,1
22627,44,20,33,13,15,21,9,13.0,100,12,0
22628,83,37,43,34,55,39,82,65.0,462,73,1
22629,53,43,50,35,60,57,59,82.0,304,53,1
22630,92,38,40,27,42,52,54,85.0,629,62,1
22631,24,34,37,24,14,10,17,41.0,944,27,0
22632,45,21,32,11,16,23,42,24.0,999,24,0
22633,87,43,51,32,43,50,82,63.0,272,85,1
22634,60,50,49,25,38,43,96,85.0,500,72,1
22635,75,48,45,31,58,56,50,63.0,555,66,1
22636,51,47,50,29,37,60,84,63.0,848,60,1
22637,44,22,36,11,27,24,36,4.0,24,11,0
22638,73,35,53,38,46,56,59,66.0,102,66,1
22639,51,40,57,27,50,42,82,90.0,384,89,1
22640,23,23,12,12,32,30,9,44.0,960,34,0
22641,99,36,45,26,59,58,62,61.0,37,95,1
22642,42,30,24,11,21,12,26,24.0,770,43,0
22643,25,21,26,21,28,12,38,42.0,955,48,0
22644,41,25,23,12,13,32,48,47.0,446,2,0
22645,36,30,26,12,24,22,38,27.0,577,0,0
22646,98,36,48,34,59,56,95,54.0,313,68,1
22647,49,24,26,13,14,25,23,7.0,545,23,0
22648,20,31,29,21,22,10,18,23.0,763,33,0
22649,67,48,47,38,49,39,86,77.0,632,97,1
22650,74,48,53,28,53,59,68,98.0,626,83,1
22651,30,34,16,16,22,15,23,11.0,937,28,0
22652,81,46,48,40,55,36,80,89.0,73,69,1
22653,77,46,49,28,60,46,92,63.0,867,72,1
22654,64,38,44,31,44,54,62,59.0,784,92,1
22655,65,46,55,35,48,40,87,50.0,382,63,1
22656,67,47,53,34,41,60,82,66.0,232,70,1
22657,31,21,17,22,25,15,35,49.0,299,20,0
22658,40,33,18,12,13,16,16,39.0,317,30,0
22659,39,23,19,11,16,28,7,12.0,206,8,0
22660,93,45,55,27,58,43,71,100.0,931,76,1
22661,36,31,13,13,30,16,13,25.0,456,47,0
22662,63,43,51,32,36,51,74,66.0,278,99,1
22663,98,47,58,36,57,48,63,97.0,502,84,1
22664,81,41,55,28,46,51,71,88.0,214,68,1
22665,46,23,23,21,12,19,12,22.0,667,33,0
22666,83,37,54,29,58,56,52,75.0,592,66,1
22667,23,21,31,14,27,14,23,37.0,784,16,0
22668,98,50,45,38,53,37,90,71.0,50,59,1
22669,24,32,38,18,31,24,0,16.0,933,30,0
22670,49,23,32,10,28,31,34,23.0,137,17,0
22671,25,20,10,17,14,12,5,48.0,457,42,0
22672,24,24,26,18,34,14,4,14.0,587,17,0
22673,92,42,59,38,46,53,90,64.0,682,61,1
22674,28,29,16,10,15,21,46,1.0,541,23,0
22675,39,33,19,23,33,15,37,37.0,639,38,0
22676,22,31,30,18,18,17,12,18.0,760,48,0
22677,82,47,58,39,57,38,62,68.0,147,100,1
22678,75,43,44,31,39,41,84,93.0,254,72,1
22679,95,38,51,39,59,35,60,79.0,718,78,1
22680,34,27,31,20,29,24,25,25.0,837,47,0
22681,42,33,13,12,22,22,20,5.0,954,25,0
22682,54,38,58,30,56,51,88,71.0,505,52,1
22683,52,46,59,33,45,35,60,74.0,48,85,1
22684,44,28,17,14,18,26,27,7.0,971,22,0
22685,76,41,46,35,50,58,57,87.0,876,84,1
22686,41,31,34,18,33,26,25,17.0,530,6,0
22687,32,26,36,20,23,28,33,21.0,24,31,0
22688,28,22,27,13,19,10,34,1.0,293,20,0
22689,29,32,34,21,31,25,7,5.0,152,36,0
22690,47,21,30,16,10,14,24,44.0,548,3,0
22691,72,38,52,37,47,35,88,53.0,2,74,1
22692,22,32,35,22,24,17,43,16.0,67,32,0
22693,84,38,52,31,58,57,95,83.0,85,93,1
22694,68,41,46,36,57,54,61,75.0,968,70,1
22695,92,35,40,39,54,38,90,66.0,400,81,1
22696,29,24,30,22,24,11,45,6.0,161,6,0
22697,66,36,51,28,56,36,73,80.0,166,94,1
22698,84,39,53,33,44,41,52,92.0,841,56,1
22699,33,29,16,23,13,21,12,4.0,338,0,0
22700,51,47,44,30,55,42,92,67.0,928,82,1
22701,30,34,30,16,10,32,45,31.0,970,6,0
22702,93,50,47,36,40,50,53,66.0,183,70,1
22703,97,40,48,33,55,57,74,77.0,113,89,1
22704,29,28,22,18,25,23,37,31.0,223,44,0
22705,74,35,49,26,35,35,52,100.0,243,58,1
22706,47,31,12,22,13,13,28,26.0,736,5,0
22707,22,28,28,15,23,18,39,45.0,690,19,0
22708,59,38,40,38,42,54,99,97.0,701,54,1
22709,77,43,58,40,57,51,79,74.0,337,57,1
22710,21,21,23,10,16,19,44,41.0,1014,37,0
22711,68,39,49,36,44,60,93,84.0,343,85,1
22712,71,50,46,40,40,42,66,78.0,47,99,1
22713,22,26,29,11,30,29,30,47.0,319,41,0
22714,30,20,21,22,20,12,15,17.0,971,46,0
22715,88,45,52,26,58,53,50,69.0,40,81,1
22716,76,47,48,38,60,51,73,92.0,722,90,1
22717,87,49,43,40,60,37,66,80.0,570,55,1
22718,82,35,49,25,39,50,53,80.0,557,95,1
22719,74,48,49,32,40,60,69,52.0,750,65,1
22720,60,36,49,39,60,58,94,94.0,835,53,1
22721,65,45,55,25,41,55,53,57.0,892,59,1
22722,46,29,35,20,23,21,19,20.0,515,47,0
22723,37,23,23,15,14,32,28,24.0,20,15,0
22724,73,40,47,25,39,37,90,76.0,470,88,1
22725,93,47,56,36,54,55,85,96.0,424,54,1
22726,36,24,14,17,10,27,2,7.0,559,45,0
22727,39,32,11,13,14,13,2,19.0,85,35,0
22728,68,40,57,34,54,54,73,83.0,293,77,1
22729,45,34,34,16,27,26,49,25.0,422,40,0
22730,72,45,43,37,47,52,82,99.0,591,83,1
22731,90,36,45,40,45,37,57,63.0,201,75,1
22732,40,29,37,19,18,16,16,4.0,66,18,0
22733,24,20,16,22,11,13,3,27.0,355,9,0
22734,89,40,60,37,47,50,88,59.0,926,75,1
22735,53,50,55,28,42,44,97,100.0,921,76,1
22736,69,38,46,28,49,56,51,74.0,801,81,1
22737,22,26,10,16,18,19,48,47.0,984,46,0
22738,74,50,48,34,40,52,63,69.0,603,86,1
22739,81,39,49,37,49,44,86,57.0,735,58,1
22740,23,21,28,14,14,28,28,28.0,988,17,0
22741,65,41,45,38,46,42,66,56.0,667,69,1
22742,80,40,45,27,56,57,83,54.0,336,98,1
22743,48,33,32,13,11,34,29,23.0,596,1,0
22744,25,31,14,22,12,32,44,1.0,169,48,0
22745,24,25,35,15,28,15,5,47.0,686,30,0
22746,38,24,25,19,33,27,0,40.0,121,42,0
22747,63,43,55,34,56,59,56,54.0,379,98,1
22748,75,36,49,40,42,35,57,70.0,594,99,1
22749,30,25,10,21,27,28,12,3.0,728,26,0
22750,47,26,37,18,34,28,6,36.0,337,26,0
22751,31,22,26,21,28,33,46,21.0,648,21,0
22752,23,32,36,12,18,22,13,40.0,391,37,0
22753,58,35,41,25,49,51,87,91.0,554,60,1
22754,23,21,10,23,28,16,12,9.0,376,0,0
22755,55,38,44,36,45,55,84,59.0,484,79,1
22756,33,25,14,21,33,22,18,5.0,719,9,0
22757,36,30,18,15,12,18,42,7.0,168,8,0
22758,88,45,41,31,57,47,91,67.0,77,69,1
22759,36,34,24,13,24,32,42,42.0,193,18,0
22760,87,48,50,28,43,49,73,87.0,683,94,1
22761,49,28,15,15,33,34,10,11.0,163,5,0
22762,37,27,35,20,25,30,9,41.0,921,44,0
22763,71,42,45,34,41,47,72,82.0,57,57,1
22764,52,44,55,26,57,51,53,84.0,506,84,1
22765,59,44,55,38,50,54,89,67.0,771,69,1
22766,71,45,53,37,58,38,56,78.0,63,90,1
22767,27,31,12,15,14,30,32,40.0,1001,37,0
22768,44,28,16,13,28,33,44,13.0,582,7,0
22769,60,48,47,28,57,45,98,77.0,328,85,1
22770,62,35,59,27,54,45,90,50.0,309,90,1
22771,92,43,42,26,57,54,72,99.0,1006,76,1
22772,30,26,15,10,32,22,3,35.0,836,10,0
22773,92,38,41,39,45,36,87,50.0,638,97,1
22774,95,46,53,40,39,54,71,72.0,323,100,1
22775,21,25,36,23,29,22,0,30.0,655,49,0
22776,98,36,57,26,50,48,69,78.0,569,98,1
22777,43,20,15,24,29,26,20,34.0,153,32,0
22778,49,33,25,22,30,24,49,0.0,217,30,0
22779,61,45,43,37,48,44,66,54.0,126,71,1
22780,63,43,55,36,59,58,54,92.0,959,84,1
22781,30,34,21,24,28,17,26,26.0,847,6,0
22782,63,36,56,37,44,42,95,55.0,732,73,1
22783,96,47,47,40,59,48,57,76.0,693,69,1
22784,99,41,48,26,52,60,84,98.0,855,53,1
22785,32,20,29,18,28,33,48,10.0,49,46,0
22786,30,31,33,11,22,15,7,11.0,231,29,0
22787,43,27,27,21,34,11,48,12.0,300,4,0
22788,23,27,16,22,23,30,8,46.0,367,32,0
22789,73,36,51,37,49,45,91,74.0,723,66,1
22790,77,37,57,32,46,38,79,75.0,351,91,1
22791,84,36,52,39,55,52,76,58.0,257,96,1
22792,94,45,44,31,60,55,63,55.0,437,93,1
22793,70,44,59,26,55,50,65,57.0,504,80,1
22794,97,45,57,28,57,46,74,86.0,580,66,1
22795,46,23,31,19,31,21,38,28.0,597,11,0
22796,48,33,11,10,17,34,16,1.0,373,20,0
22797,27,34,20,23,14,31,33,11.0,672,28,0
22798,21,32,28,14,22,19,32,45.0,151,4,0
22799,66,37,52,33,44,44,71,65.0,604,57,1
22800,77,41,48,29,42,38,75,91.0,1011,81,1
22801,28,31,13,17,33,24,18,24.0,432,45,0
22802,60,48,48,34,44,35,77,84.0,246,64,1
22803,30,28,24,19,11,33,45,34.0,428,24,0
